employee_id,name,store_id,role,shift,orders_handled,primary_metric,average_value,performance_score
emp_03544,Amara Anderson,store_014,picker,evening,3,items_per_hour,59.38,74.23
emp_00401,Anika Brown,store_024,stager,morning,11,minutes_per_order,7.73,74.23
emp_00059,Grace Williams,store_011,stager,evening,11,minutes_per_order,7.73,74.23
emp_00892,Isaiah Harris,store_008,stager,evening,11,minutes_per_order,7.73,74.23
emp_01451,Ben Robinson,store_027,stager,evening,23,minutes_per_order,7.74,74.2
emp_01599,Grace Thomas,store_001,stager,morning,12,minutes_per_order,7.75,74.17
emp_02228,Ethan Shah,store_009,dispenser,midday,8,minutes_per_order,7.75,74.17
emp_02032,Sam Baker,store_047,dispenser,morning,20,minutes_per_order,7.75,74.17
emp_01916,Jalen Kim,store_008,dispenser,midday,12,minutes_per_order,7.75,74.17
emp_01567,Deja Baker,store_023,stager,morning,24,minutes_per_order,7.75,74.17
emp_02773,Sarah Jones,store_006,stager,morning,12,minutes_per_order,7.75,74.17
emp_01518,Priya Brooks,store_009,stager,evening,8,minutes_per_order,7.75,74.17
emp_00244,Andre Singh,store_012,dispenser,midday,8,minutes_per_order,7.75,74.17
emp_04344,Hannah Jones,store_031,stager,morning,4,minutes_per_order,7.75,74.17
emp_03366,Aisha Baker,store_008,stager,morning,13,minutes_per_order,7.77,74.1
emp_03363,Bianca Brooks,store_033,dispenser,midday,13,minutes_per_order,7.77,74.1
emp_02104,Chloe Harris,store_014,stager,morning,13,minutes_per_order,7.77,74.1
emp_02250,Zoe Nguyen,store_043,stager,evening,13,minutes_per_order,7.77,74.1
emp_02515,Zoe Johnson,store_026,dispenser,evening,9,minutes_per_order,7.78,74.07
emp_03599,Olivia Young,store_018,dispenser,evening,9,minutes_per_order,7.78,74.07
emp_04414,Liam Brown,store_022,stager,midday,9,minutes_per_order,7.78,74.07
emp_02397,Amara Wilson,store_005,stager,morning,14,minutes_per_order,7.79,74.03
emp_01311,Aisha Young,store_006,dispenser,evening,14,minutes_per_order,7.79,74.03
emp_04658,Carlos Garcia,store_022,stager,morning,14,minutes_per_order,7.79,74.03
emp_02097,Taylor Lopez,store_027,stager,evening,15,minutes_per_order,7.8,74.0
emp_00936,Andre Patel,store_020,dispenser,morning,15,minutes_per_order,7.8,74.0
emp_03094,Anika Davis,store_020,dispenser,evening,10,minutes_per_order,7.8,74.0
emp_00906,Layla Walker,store_014,stager,midday,5,minutes_per_order,7.8,74.0
emp_00481,Layla Anderson,store_023,stager,evening,20,minutes_per_order,7.8,74.0
emp_01438,Hannah Jones,store_036,stager,midday,10,minutes_per_order,7.8,74.0
emp_03730,Priya Johnson,store_011,stager,morning,15,minutes_per_order,7.8,74.0
emp_02942,Hannah Chen,store_046,dispenser,midday,10,minutes_per_order,7.8,74.0
emp_01482,Jordan Baker,store_037,stager,evening,5,minutes_per_order,7.8,74.0
emp_04006,Ravi Shah,store_007,stager,midday,5,minutes_per_order,7.8,74.0
emp_03825,Fatima Lee,store_002,stager,midday,16,minutes_per_order,7.81,73.97
emp_01446,Chloe Garcia,store_046,stager,evening,11,minutes_per_order,7.82,73.93
emp_03809,Chloe Young,store_017,dispenser,evening,11,minutes_per_order,7.82,73.93
emp_02226,Andre Smith,store_005,stager,midday,11,minutes_per_order,7.82,73.93
emp_00886,Ethan Baker,store_040,stager,morning,11,minutes_per_order,7.82,73.93
emp_03435,Chloe Gupta,store_015,stager,midday,6,minutes_per_order,7.83,73.9
emp_02332,Elena Lopez,store_021,stager,morning,12,minutes_per_order,7.83,73.9
emp_03751,Kai Diaz,store_034,stager,midday,18,minutes_per_order,7.83,73.9
emp_03319,Sarah Robinson,store_035,dispenser,morning,6,minutes_per_order,7.83,73.9
emp_02838,Carlos Thomas,store_031,stager,midday,19,minutes_per_order,7.84,73.87
emp_04574,Layla Walker,store_035,stager,midday,19,minutes_per_order,7.84,73.87
emp_02813,Kai Shah,store_034,stager,evening,19,minutes_per_order,7.84,73.87
emp_04079,Ravi Patel,store_023,stager,morning,26,minutes_per_order,7.85,73.83
emp_02142,Liam Smith,store_032,stager,midday,13,minutes_per_order,7.85,73.83
emp_03277,Grace Williams,store_037,dispenser,evening,22,minutes_per_order,7.86,73.8
emp_04196,Grace Johnson,store_007,stager,evening,14,minutes_per_order,7.86,73.8
emp_00436,Maya Lee,store_018,stager,midday,14,minutes_per_order,7.86,73.8
emp_02040,Carlos Garcia,store_002,dispenser,midday,7,minutes_per_order,7.86,73.8
emp_01410,Mia Singh,store_043,dispenser,midday,7,minutes_per_order,7.86,73.8
emp_03397,Andre Martinez,store_044,stager,morning,7,minutes_per_order,7.86,73.8
emp_00880,Layla Nguyen,store_003,stager,evening,16,minutes_per_order,7.88,73.73
emp_00861,Fatima Patel,store_002,stager,morning,8,minutes_per_order,7.88,73.73
emp_03766,Isaiah Singh,store_036,stager,midday,8,minutes_per_order,7.88,73.73
emp_02106,Olivia Thomas,store_042,stager,evening,16,minutes_per_order,7.88,73.73
emp_03052,Aisha Lee,store_047,dispenser,midday,16,minutes_per_order,7.88,73.73
emp_00438,Noah Davis,store_023,dispenser,midday,8,minutes_per_order,7.88,73.73
emp_04411,Ravi Diaz,store_039,stager,evening,16,minutes_per_order,7.88,73.73
emp_00762,Zoe Lee,store_024,stager,midday,8,minutes_per_order,7.88,73.73
emp_04656,Sam Baker,store_009,stager,evening,8,minutes_per_order,7.88,73.73
emp_01392,Isaiah Davis,store_046,stager,morning,8,minutes_per_order,7.88,73.73
emp_04541,Deja Jones,store_044,stager,morning,9,minutes_per_order,7.89,73.7
emp_02306,Kai Nguyen,store_024,stager,midday,10,minutes_per_order,7.9,73.67
emp_02774,Andre Thomas,store_037,stager,midday,10,minutes_per_order,7.9,73.67
emp_01879,Olivia Johnson,store_008,stager,morning,20,minutes_per_order,7.9,73.67
emp_03907,Aarav Wilson,store_018,dispenser,morning,11,minutes_per_order,7.91,73.63
emp_01611,Andre Walker,store_032,stager,morning,11,minutes_per_order,7.91,73.63
emp_00969,Zoe Shah,store_019,dispenser,morning,11,minutes_per_order,7.91,73.63
emp_01880,Maya Robinson,store_036,picker,midday,2,items_per_hour,58.9,73.62
emp_04571,Olivia Wilson,store_049,dispenser,evening,12,minutes_per_order,7.92,73.6
emp_00689,Sarah Johnson,store_037,dispenser,morning,12,minutes_per_order,7.92,73.6
emp_00254,Aisha Carter,store_048,stager,evening,12,minutes_per_order,7.92,73.6
emp_01035,Mia Young,store_030,stager,evening,13,minutes_per_order,7.92,73.6
emp_02888,Anika Patel,store_044,stager,morning,13,minutes_per_order,7.92,73.6
emp_02364,Isaiah Harris,store_036,picker,midday,5,items_per_hour,58.86,73.58
emp_03308,Priya Walker,store_008,stager,midday,15,minutes_per_order,7.93,73.57
emp_00792,Sarah Singh,store_003,stager,evening,15,minutes_per_order,7.93,73.57
emp_04643,Kai Lee,store_024,stager,midday,15,minutes_per_order,7.93,73.57
emp_02617,Taylor Diaz,store_014,stager,midday,14,minutes_per_order,7.93,73.57
emp_00569,Jordan Davis,store_018,stager,morning,14,minutes_per_order,7.93,73.57
emp_02626,Aarav Kim,store_014,stager,morning,15,minutes_per_order,7.93,73.57
emp_04389,Liam Carter,store_037,stager,morning,15,minutes_per_order,7.93,73.57
emp_03911,Deja Jones,store_030,stager,morning,18,minutes_per_order,7.94,73.53
emp_00694,Andre Martinez,store_024,stager,midday,17,minutes_per_order,7.94,73.53
emp_01935,Mia Gupta,store_013,picker,midday,2,items_per_hour,58.81,73.51
emp_04286,Ethan Davis,store_017,dispenser,morning,21,minutes_per_order,7.95,73.5
emp_02342,Sarah Johnson,store_023,stager,midday,23,minutes_per_order,7.96,73.47
emp_02625,Bianca Nguyen,store_005,stager,morning,23,minutes_per_order,7.96,73.47
emp_03762,Jordan Garcia,store_036,picker,midday,8,items_per_hour,58.75,73.44
emp_01670,Kai Brown,store_010,picker,evening,3,items_per_hour,58.75,73.44
emp_03938,Noah Gupta,store_014,stager,midday,16,minutes_per_order,8.0,73.33
emp_01767,Zoe Chen,store_041,stager,midday,8,minutes_per_order,8.0,73.33
emp_03054,Alex Kim,store_002,dispenser,midday,4,minutes_per_order,8.0,73.33
emp_01141,Zoe Wilson,store_030,stager,morning,13,minutes_per_order,8.0,73.33
emp_00685,Sarah Robinson,store_003,stager,morning,10,minutes_per_order,8.0,73.33
emp_01374,Noah Jones,store_023,dispenser,evening,25,minutes_per_order,8.0,73.33
emp_03995,Isaiah Smith,store_040,stager,morning,6,minutes_per_order,8.0,73.33
emp_01333,Amara Miller,store_020,stager,morning,11,minutes_per_order,8.0,73.33
emp_02384,Olivia Miller,store_002,stager,morning,10,minutes_per_order,8.0,73.33
emp_03457,Zoe Smith,store_041,stager,morning,7,minutes_per_order,8.0,73.33
emp_02154,Chloe Kim,store_003,stager,morning,12,minutes_per_order,8.0,73.33
emp_04189,Amara Shah,store_041,dispenser,midday,12,minutes_per_order,8.0,73.33
emp_04038,Sam Baker,store_020,stager,morning,9,minutes_per_order,8.0,73.33
emp_00098,Fatima Thomas,store_036,stager,evening,7,minutes_per_order,8.0,73.33
emp_01488,Ethan Lopez,store_031,stager,midday,8,minutes_per_order,8.0,73.33
emp_01855,Daniel Jones,store_028,stager,midday,8,minutes_per_order,8.0,73.33
emp_00928,Kai Lee,store_022,dispenser,midday,5,minutes_per_order,8.0,73.33
emp_01502,Sam Wilson,store_043,stager,evening,13,minutes_per_order,8.0,73.33
emp_02902,Ben Diaz,store_032,dispenser,midday,9,minutes_per_order,8.0,73.33
emp_03061,Zoe Young,store_030,dispenser,evening,21,minutes_per_order,8.0,73.33
emp_02730,Priya Thomas,store_008,stager,morning,12,minutes_per_order,8.0,73.33
emp_02350,Priya Kim,store_039,stager,morning,18,minutes_per_order,8.0,73.33
emp_00994,Sofia Miller,store_035,stager,midday,9,minutes_per_order,8.0,73.33
emp_03410,Liam Robinson,store_007,stager,morning,16,minutes_per_order,8.0,73.33
emp_04364,Ethan Shah,store_023,stager,evening,19,minutes_per_order,8.0,73.33
emp_03223,Elena Young,store_045,dispenser,evening,7,minutes_per_order,8.0,73.33
emp_00413,Andre Nguyen,store_001,stager,morning,5,minutes_per_order,8.0,73.33
emp_02662,Ethan Brooks,store_006,stager,morning,7,minutes_per_order,8.0,73.33
emp_01665,Anika Young,store_014,stager,midday,15,minutes_per_order,8.0,73.33
emp_03619,Taylor Garcia,store_046,stager,morning,8,minutes_per_order,8.0,73.33
emp_01754,Jordan Wilson,store_045,stager,evening,3,minutes_per_order,8.0,73.33
emp_03343,Bianca Brooks,store_037,stager,midday,11,minutes_per_order,8.0,73.33
emp_02221,Taylor Singh,store_035,stager,midday,15,minutes_per_order,8.0,73.33
emp_03700,Daniel Patel,store_037,dispenser,morning,5,minutes_per_order,8.0,73.33
emp_03662,Jordan Baker,store_012,stager,midday,11,minutes_per_order,8.0,73.33
emp_02460,Sarah Patel,store_048,dispenser,evening,10,minutes_per_order,8.0,73.33
emp_00666,Andre Johnson,store_003,stager,evening,10,minutes_per_order,8.0,73.33
emp_03026,Aarav Baker,store_015,dispenser,evening,4,minutes_per_order,8.0,73.33
emp_00846,Mia Diaz,store_019,dispenser,midday,13,minutes_per_order,8.0,73.33
emp_02574,Taylor Garcia,store_022,stager,evening,8,minutes_per_order,8.0,73.33
emp_04245,Bianca Patel,store_019,dispenser,midday,11,minutes_per_order,8.0,73.33
emp_02906,Sarah Diaz,store_024,stager,evening,11,minutes_per_order,8.0,73.33
emp_03303,Deja Lee,store_036,stager,midday,10,minutes_per_order,8.0,73.33
emp_02508,Maya Smith,store_030,stager,morning,9,minutes_per_order,8.0,73.33
emp_03281,Zoe Nguyen,store_031,stager,midday,7,minutes_per_order,8.0,73.33
emp_00863,Deja Wilson,store_033,dispenser,midday,4,minutes_per_order,8.0,73.33
emp_04481,Sam Brown,store_015,dispenser,morning,6,minutes_per_order,8.0,73.33
emp_02984,Ravi Gupta,store_045,stager,evening,5,minutes_per_order,8.0,73.33
emp_03841,Sofia Lee,store_031,dispenser,evening,4,minutes_per_order,8.0,73.33
emp_03391,Kai Diaz,store_033,stager,evening,5,minutes_per_order,8.0,73.33
emp_04472,Priya Diaz,store_001,picker,midday,2,items_per_hour,58.56,73.2
emp_02688,Maya Gupta,store_024,stager,morning,17,minutes_per_order,8.06,73.13
emp_01382,Carlos Carter,store_037,dispenser,midday,17,minutes_per_order,8.06,73.13
emp_00144,Fatima Patel,store_019,dispenser,midday,14,minutes_per_order,8.07,73.1
emp_01351,Elena Davis,store_038,dispenser,midday,15,minutes_per_order,8.07,73.1
emp_02844,Jalen Chen,store_046,dispenser,evening,14,minutes_per_order,8.07,73.1
emp_04620,Daniel Garcia,store_048,picker,midday,1,items_per_hour,58.46,73.08
emp_03483,Grace Nguyen,store_006,stager,midday,13,minutes_per_order,8.08,73.07
emp_00647,Elena Thomas,store_046,stager,evening,13,minutes_per_order,8.08,73.07
emp_02585,Elena Anderson,store_025,stager,evening,13,minutes_per_order,8.08,73.07
emp_01289,Ravi Brooks,store_012,dispenser,evening,12,minutes_per_order,8.08,73.07
emp_01851,Layla Williams,store_035,stager,midday,11,minutes_per_order,8.09,73.03
emp_01540,Grace Smith,store_035,stager,evening,11,minutes_per_order,8.09,73.03
emp_04424,Alex Walker,store_041,stager,evening,11,minutes_per_order,8.09,73.03
emp_00799,Daniel Brooks,store_018,dispenser,evening,11,minutes_per_order,8.09,73.03
emp_04312,Taylor Chen,store_042,stager,midday,11,minutes_per_order,8.09,73.03
emp_01497,Chloe Jones,store_024,stager,midday,11,minutes_per_order,8.09,73.03
emp_03241,Jordan Thomas,store_016,picker,morning,1,items_per_hour,58.42,73.03
emp_04815,Ravi Smith,store_035,dispenser,morning,10,minutes_per_order,8.1,73.0
emp_04642,Amara Patel,store_043,stager,evening,10,minutes_per_order,8.1,73.0
emp_01007,Sarah Singh,store_042,stager,morning,10,minutes_per_order,8.1,73.0
emp_00848,Aisha Baker,store_030,stager,morning,18,minutes_per_order,8.11,72.97
emp_04200,Zoe Diaz,store_039,stager,morning,9,minutes_per_order,8.11,72.97
emp_03721,Carlos Garcia,store_043,stager,morning,9,minutes_per_order,8.11,72.97
emp_04987,Aisha Davis,store_043,dispenser,morning,9,minutes_per_order,8.11,72.97
emp_03347,Mia Brooks,store_019,stager,midday,9,minutes_per_order,8.11,72.97
emp_04102,Aarav Carter,store_027,stager,midday,17,minutes_per_order,8.12,72.93
emp_03754,Hannah Gupta,store_001,stager,evening,8,minutes_per_order,8.12,72.93
emp_00017,Kai Baker,store_014,dispenser,morning,8,minutes_per_order,8.12,72.93
emp_04198,Carlos Williams,store_042,picker,morning,5,items_per_hour,58.33,72.91
emp_01740,Chloe Wilson,store_020,stager,evening,7,minutes_per_order,8.14,72.87
emp_00168,Sarah Lee,store_008,stager,midday,14,minutes_per_order,8.14,72.87
emp_03739,Deja Robinson,store_012,stager,morning,14,minutes_per_order,8.14,72.87
emp_04234,Ethan Brown,store_023,stager,morning,21,minutes_per_order,8.14,72.87
emp_03778,Daniel Nguyen,store_031,dispenser,morning,7,minutes_per_order,8.14,72.87
emp_01404,Sofia Lee,store_043,stager,morning,7,minutes_per_order,8.14,72.87
emp_03066,Deja Jones,store_037,stager,morning,7,minutes_per_order,8.14,72.87
emp_02712,Elena Diaz,store_008,picker,evening,1,items_per_hour,58.29,72.86
emp_02727,Zoe Miller,store_003,stager,midday,13,minutes_per_order,8.15,72.83
emp_03665,Carlos Johnson,store_036,dispenser,evening,20,minutes_per_order,8.15,72.83
emp_00613,Layla Martinez,store_047,stager,evening,13,minutes_per_order,8.15,72.83
emp_02162,Jordan Harris,store_012,stager,evening,19,minutes_per_order,8.16,72.8
emp_02863,Deja Singh,store_016,stager,midday,6,minutes_per_order,8.17,72.77
emp_04996,Alex Brooks,store_006,stager,morning,12,minutes_per_order,8.17,72.77
emp_03032,Kai Diaz,store_042,stager,evening,6,minutes_per_order,8.17,72.77
emp_04555,Zoe Walker,store_002,stager,evening,6,minutes_per_order,8.17,72.77
emp_03912,Priya Baker,store_040,stager,morning,6,minutes_per_order,8.17,72.77
emp_02697,Jordan Kim,store_040,stager,midday,6,minutes_per_order,8.17,72.77
emp_01962,Anika Walker,store_015,dispenser,evening,6,minutes_per_order,8.17,72.77
emp_03077,Andre Robinson,store_001,stager,midday,11,minutes_per_order,8.18,72.73
emp_02211,Hannah Carter,store_046,stager,evening,11,minutes_per_order,8.18,72.73
emp_04043,Ravi Shah,store_022,stager,morning,11,minutes_per_order,8.18,72.73
emp_00797,Jalen Miller,store_017,dispenser,evening,11,minutes_per_order,8.18,72.73
emp_03711,Amara Lee,store_018,stager,midday,17,minutes_per_order,8.18,72.73
emp_00352,Elena Baker,store_035,stager,midday,10,minutes_per_order,8.2,72.67
emp_04805,Sofia Brooks,store_049,dispenser,midday,10,minutes_per_order,8.2,72.67
emp_01058,Jordan Brown,store_035,dispenser,morning,10,minutes_per_order,8.2,72.67
emp_01526,Fatima Jones,store_025,dispenser,morning,10,minutes_per_order,8.2,72.67
emp_02814,Grace Johnson,store_026,stager,morning,10,minutes_per_order,8.2,72.67
emp_01905,Isaiah Lee,store_015,stager,evening,5,minutes_per_order,8.2,72.67
emp_03016,Jalen Robinson,store_020,stager,midday,10,minutes_per_order,8.2,72.67
emp_02969,Hannah Jones,store_015,stager,midday,5,minutes_per_order,8.2,72.67
emp_03951,Ethan Davis,store_010,dispenser,morning,5,minutes_per_order,8.2,72.67
emp_04931,Taylor Miller,store_014,stager,morning,14,minutes_per_order,8.21,72.63
emp_01570,Carlos Harris,store_007,stager,midday,14,minutes_per_order,8.21,72.63
emp_01139,Jordan Kim,store_023,dispenser,evening,14,minutes_per_order,8.21,72.63
emp_00113,Alex Lee,store_027,stager,morning,18,minutes_per_order,8.22,72.6
emp_04435,Chloe Williams,store_003,stager,morning,13,minutes_per_order,8.23,72.57
emp_01771,Daniel Gupta,store_030,stager,midday,13,minutes_per_order,8.23,72.57
emp_00775,Priya Jones,store_015,dispenser,morning,8,minutes_per_order,8.25,72.5
emp_04955,Ethan Nguyen,store_033,dispenser,midday,4,minutes_per_order,8.25,72.5
emp_04513,Daniel Patel,store_045,stager,midday,4,minutes_per_order,8.25,72.5
emp_01322,Amara Wilson,store_001,dispenser,midday,8,minutes_per_order,8.25,72.5
emp_00932,Daniel Lopez,store_016,stager,midday,8,minutes_per_order,8.25,72.5
emp_04019,Ravi Patel,store_030,stager,evening,16,minutes_per_order,8.25,72.5
emp_04675,Jordan Brooks,store_016,stager,evening,4,minutes_per_order,8.25,72.5
emp_01686,Olivia Baker,store_016,picker,morning,3,items_per_hour,57.98,72.47
emp_04826,Sarah Baker,store_009,dispenser,evening,11,minutes_per_order,8.27,72.43
emp_01486,Jalen Carter,store_044,picker,evening,1,items_per_hour,57.93,72.41
emp_02445,Ben Kim,store_002,stager,midday,7,minutes_per_order,8.29,72.37
emp_03979,Grace Anderson,store_018,stager,evening,21,minutes_per_order,8.29,72.37
emp_03539,Carlos Garcia,store_020,stager,midday,14,minutes_per_order,8.29,72.37
emp_00813,Liam Shah,store_036,stager,midday,7,minutes_per_order,8.29,72.37
emp_04098,Kai Brooks,store_014,stager,morning,14,minutes_per_order,8.29,72.37
emp_01859,Kai Williams,store_050,stager,midday,7,minutes_per_order,8.29,72.37
emp_02396,Jalen Walker,store_031,stager,evening,7,minutes_per_order,8.29,72.37
emp_03455,Sam Nguyen,store_040,stager,midday,7,minutes_per_order,8.29,72.37
emp_00759,Layla Kim,store_030,stager,evening,20,minutes_per_order,8.3,72.33
emp_00134,Ben Lee,store_007,stager,morning,10,minutes_per_order,8.3,72.33
emp_02724,Olivia Davis,store_009,stager,morning,10,minutes_per_order,8.3,72.33
emp_01516,Grace Baker,store_043,dispenser,morning,13,minutes_per_order,8.31,72.3
emp_03111,Carlos Chen,store_006,stager,midday,13,minutes_per_order,8.31,72.3
emp_01031,Ethan Carter,store_006,stager,midday,13,minutes_per_order,8.31,72.3
emp_03932,Sofia Garcia,store_021,stager,evening,22,minutes_per_order,8.32,72.27
emp_00031,Chloe Miller,store_036,picker,morning,4,items_per_hour,57.8,72.25
emp_04115,Bianca Walker,store_015,stager,morning,9,minutes_per_order,8.33,72.23
emp_00478,Jordan Smith,store_019,stager,evening,6,minutes_per_order,8.33,72.23
emp_02213,Fatima Lee,store_019,stager,morning,6,minutes_per_order,8.33,72.23
emp_03533,Carlos Chen,store_015,stager,midday,9,minutes_per_order,8.33,72.23
emp_03393,Ravi Garcia,store_020,dispenser,evening,15,minutes_per_order,8.33,72.23
emp_01372,Isaiah Davis,store_050,stager,evening,6,minutes_per_order,8.33,72.23
emp_03317,Ben Patel,store_041,stager,evening,6,minutes_per_order,8.33,72.23
emp_01303,Mia Johnson,store_004,dispenser,evening,9,minutes_per_order,8.33,72.23
