employee_id,store_id,name,role,shift,hire_date,skill_factor
emp_01638,store_004,Jordan Anderson,picker,midday,2025-03-20,1.067
emp_01639,store_019,Noah Smith,dispenser,midday,2021-09-23,0.861
emp_01640,store_045,Layla Kim,stager,evening,2023-10-29,1.0
emp_01641,store_007,Mia Lopez,picker,evening,2021-03-18,1.005
emp_01642,store_019,Sam Brooks,picker,evening,2021-07-11,0.965
emp_01643,store_046,Chloe Thomas,picker,evening,2021-11-26,1.052
emp_01644,store_033,Zoe Thomas,picker,midday,2023-07-06,1.236
emp_01645,store_009,Priya Baker,picker,evening,2025-05-05,0.799
emp_01646,store_044,Ethan Patel,picker,evening,2021-06-03,1.242
emp_01647,store_010,Aarav Carter,stager,midday,2024-01-26,1.072
emp_01648,store_006,Sam Harris,picker,morning,2022-08-29,0.997
emp_01649,store_011,Andre Chen,picker,evening,2025-04-30,0.868
emp_01650,store_030,Sarah Garcia,picker,midday,2024-08-24,0.931
emp_01651,store_009,Maya Wilson,dispenser,midday,2023-04-02,1.182
emp_01652,store_027,Carlos Lee,dispenser,midday,2023-11-16,0.967
emp_01653,store_040,Taylor Lee,dispenser,midday,2024-10-29,0.83
emp_01654,store_003,Amara Smith,stager,morning,2024-12-04,1.173
emp_01655,store_036,Daniel Nguyen,picker,midday,2021-05-30,1.08
emp_01656,store_015,Sam Shah,picker,morning,2022-12-16,0.894
emp_01657,store_030,Ben Brooks,picker,morning,2025-02-07,0.712
emp_01658,store_007,Noah Thomas,dispenser,midday,2022-02-13,0.935
emp_01659,store_026,Sofia Davis,picker,evening,2025-02-27,0.78
emp_01660,store_031,Sam Baker,picker,evening,2021-11-15,1.42
emp_01661,store_031,Mia Baker,picker,midday,2025-06-06,1.047
emp_01662,store_028,Ethan Baker,dispenser,morning,2021-02-16,1.202
emp_01663,store_049,Anika Carter,stager,morning,2022-07-15,0.972
emp_01664,store_026,Ravi Wilson,picker,midday,2023-12-11,1.226
emp_01665,store_014,Anika Young,stager,midday,2022-12-02,0.982
emp_01666,store_049,Elena Johnson,picker,midday,2023-09-14,1.301
emp_01667,store_031,Priya Johnson,picker,evening,2024-03-14,1.088
emp_01668,store_025,Elena Brooks,dispenser,evening,2024-09-29,0.594
emp_01669,store_038,Kai Anderson,stager,morning,2023-07-29,0.79
emp_01670,store_010,Kai Brown,picker,evening,2023-04-13,1.42
emp_01671,store_017,Carlos Robinson,picker,midday,2024-08-01,1.175
emp_01672,store_038,Ethan Smith,picker,morning,2023-05-11,1.004
emp_01673,store_045,Liam Davis,picker,morning,2024-10-23,1.078
emp_01674,store_037,Maya Williams,dispenser,midday,2021-02-03,1.135
emp_01675,store_020,Sofia Robinson,dispenser,midday,2023-04-28,0.678
emp_01676,store_027,Priya Martinez,picker,midday,2021-08-21,0.996
emp_01677,store_012,Daniel Miller,picker,midday,2023-02-21,0.858
emp_01678,store_019,Priya Robinson,dispenser,midday,2024-12-08,1.145
emp_01679,store_040,Anika Walker,dispenser,morning,2021-07-03,1.061
emp_01680,store_042,Olivia Brown,picker,midday,2025-03-16,0.959
emp_01681,store_049,Taylor Nguyen,stager,morning,2024-09-29,0.782
emp_01682,store_019,Ethan Diaz,dispenser,midday,2024-02-04,0.937
emp_01683,store_025,Liam Walker,picker,midday,2023-04-26,1.243
emp_01684,store_042,Noah Anderson,stager,midday,2025-05-21,0.692
emp_01685,store_015,Jordan Williams,picker,midday,2024-10-10,0.974
emp_01686,store_016,Olivia Baker,picker,morning,2021-02-23,1.233
emp_01687,store_010,Kai Harris,dispenser,morning,2024-03-17,1.105
emp_01688,store_028,Noah Davis,picker,evening,2024-08-12,0.837
emp_01689,store_026,Carlos Robinson,dispenser,midday,2025-01-31,1.067
emp_01690,store_012,Kai Martinez,picker,morning,2023-06-15,0.801
emp_01691,store_015,Noah Williams,picker,evening,2022-06-17,1.06
emp_01692,store_036,Kai Davis,picker,morning,2021-07-11,0.82
emp_01693,store_002,Aisha Patel,picker,evening,2024-01-19,0.852
emp_01694,store_006,Aisha Smith,stager,evening,2021-09-25,0.845
emp_01695,store_030,Fatima Gupta,stager,morning,2024-01-02,1.018
emp_01696,store_016,Mia Thomas,stager,midday,2024-09-12,0.899
emp_01697,store_004,Ben Brown,picker,midday,2024-05-05,1.206
emp_01698,store_008,Jalen Garcia,picker,morning,2021-07-10,0.911
emp_01699,store_005,Noah Brown,picker,midday,2025-06-18,0.803
emp_01700,store_002,Sofia Robinson,picker,morning,2022-03-07,1.234
emp_01701,store_044,Ravi Walker,picker,morning,2022-01-04,1.174
emp_01702,store_020,Deja Shah,picker,evening,2024-07-16,0.855
emp_01703,store_039,Liam Lopez,dispenser,evening,2024-05-13,1.109
emp_01704,store_035,Zoe Smith,picker,midday,2021-09-07,1.098
emp_01705,store_013,Chloe Davis,stager,midday,2021-08-24,0.812
emp_01706,store_014,Carlos Diaz,picker,morning,2025-01-30,0.957
emp_01707,store_045,Anika Johnson,dispenser,evening,2024-02-04,0.98
emp_01708,store_042,Sofia Kim,picker,evening,2023-03-31,1.182
emp_01709,store_013,Isaiah Jones,picker,morning,2024-04-10,1.1
emp_01710,store_050,Daniel Walker,stager,morning,2025-01-18,1.293
emp_01711,store_032,Isaiah Williams,picker,midday,2024-06-29,0.797
emp_01712,store_007,Priya Davis,stager,evening,2022-12-24,1.072
emp_01713,store_024,Alex Martinez,dispenser,midday,2024-04-16,1.074
emp_01714,store_027,Zoe Johnson,picker,midday,2021-03-03,0.842
emp_01715,store_008,Liam Diaz,picker,morning,2022-03-17,0.875
emp_01716,store_043,Chloe Thomas,picker,midday,2021-09-08,1.254
emp_01717,store_001,Sam Nguyen,picker,midday,2022-04-22,1.143
emp_01718,store_036,Jalen Patel,picker,morning,2023-12-16,1.01
emp_01719,store_014,Andre Nguyen,picker,evening,2023-05-14,0.962
emp_01720,store_044,Kai Williams,stager,midday,2022-02-10,1.216
emp_01721,store_013,Isaiah Kim,picker,morning,2021-09-12,0.951
emp_01722,store_029,Kai Nguyen,picker,midday,2022-04-30,1.002
emp_01723,store_037,Aarav Lee,picker,midday,2021-09-26,1.278
emp_01724,store_026,Zoe Baker,picker,midday,2024-08-13,1.031
emp_01725,store_002,Jordan Garcia,picker,midday,2025-03-24,1.238
emp_01726,store_023,Kai Lopez,picker,evening,2021-04-07,1.162
emp_01727,store_026,Bianca Williams,picker,midday,2024-06-19,1.186
emp_01728,store_007,Amara Williams,picker,morning,2021-10-12,0.981
emp_01729,store_007,Fatima Chen,dispenser,morning,2022-01-27,1.165
emp_01730,store_047,Maya Williams,dispenser,evening,2021-01-11,0.804
emp_01731,store_045,Bianca Baker,dispenser,midday,2021-06-03,0.983
emp_01732,store_017,Mia Garcia,picker,evening,2021-12-15,1.28
emp_01733,store_009,Chloe Thomas,stager,evening,2023-04-27,1.102
emp_01734,store_041,Bianca Martinez,picker,evening,2022-05-08,1.096
emp_01735,store_037,Sarah Diaz,picker,morning,2022-06-25,0.87
emp_01736,store_050,Anika Johnson,picker,evening,2022-05-12,1.008
emp_01737,store_043,Andre Lopez,stager,morning,2022-03-12,1.152
emp_01738,store_001,Sam Williams,stager,midday,2022-01-20,0.806
emp_01739,store_032,Zoe Martinez,picker,midday,2025-04-07,1.055
emp_01740,store_020,Chloe Wilson,stager,evening,2021-08-05,1.207
emp_01741,store_009,Taylor Davis,picker,midday,2022-01-20,0.715
emp_01742,store_005,Daniel Shah,picker,midday,2024-03-28,1.329
emp_01743,store_042,Bianca Diaz,picker,morning,2023-08-02,0.926
emp_01744,store_012,Sarah Shah,picker,evening,2023-07-17,1.019
emp_01745,store_023,Priya Davis,picker,morning,2023-03-24,1.06
emp_01746,store_033,Layla Baker,picker,midday,2022-07-13,0.97
emp_01747,store_024,Priya Davis,picker,midday,2022-01-23,0.846
emp_01748,store_026,Isaiah Martinez,picker,evening,2023-10-08,0.791
emp_01749,store_034,Bianca Diaz,picker,morning,2021-04-19,0.903
emp_01750,store_003,Grace Brooks,stager,evening,2021-07-26,0.791
emp_01751,store_018,Noah Jones,picker,morning,2022-03-27,0.815
emp_01752,store_047,Isaiah Lopez,dispenser,morning,2021-12-17,0.826
emp_01753,store_014,Aarav Brown,picker,morning,2023-10-28,0.949
emp_01754,store_045,Jordan Wilson,stager,evening,2022-05-04,1.209
emp_01755,store_011,Sam Carter,picker,morning,2024-09-26,1.093
emp_01756,store_031,Aisha Chen,picker,midday,2021-06-07,1.044
emp_01757,store_011,Sarah Nguyen,stager,morning,2023-09-28,1.13
emp_01758,store_016,Alex Williams,picker,morning,2024-03-07,0.829
emp_01759,store_044,Daniel Thomas,dispenser,morning,2025-05-07,1.1
emp_01760,store_007,Layla Lee,picker,midday,2025-02-13,0.832
emp_01761,store_023,Maya Lee,dispenser,morning,2025-08-23,0.991
emp_01762,store_023,Layla Young,picker,evening,2025-05-06,1.185
emp_01763,store_043,Bianca Garcia,dispenser,evening,2023-11-30,1.176
emp_01764,store_047,Chloe Kim,stager,morning,2024-09-12,0.876
emp_01765,store_010,Priya Johnson,picker,morning,2025-03-05,1.206
emp_01766,store_006,Mia Robinson,picker,morning,2022-07-15,1.041
emp_01767,store_041,Zoe Chen,stager,midday,2024-10-22,1.141
emp_01768,store_023,Noah Nguyen,dispenser,midday,2022-07-20,0.897
emp_01769,store_020,Bianca Kim,picker,midday,2024-03-06,0.782
emp_01770,store_023,Aarav Lopez,picker,evening,2021-10-29,0.881
emp_01771,store_030,Daniel Gupta,stager,midday,2022-08-14,0.869
emp_01772,store_005,Aarav Lee,dispenser,morning,2022-03-22,0.981
emp_01773,store_019,Aarav Kim,dispenser,midday,2024-09-14,1.132
emp_01774,store_001,Carlos Johnson,picker,midday,2025-05-28,1.13
emp_01775,store_033,Anika Singh,stager,midday,2021-10-20,1.011
emp_01776,store_047,Anika Gupta,picker,morning,2021-03-07,0.908
emp_01777,store_031,Mia Kim,dispenser,midday,2021-07-20,1.002
emp_01778,store_017,Jordan Chen,dispenser,evening,2023-06-12,1.241
emp_01779,store_044,Elena Garcia,dispenser,morning,2023-05-03,1.029
emp_01780,store_036,Jordan Brooks,picker,midday,2024-03-06,0.917
emp_01781,store_041,Priya Brown,picker,morning,2023-12-15,1.114
emp_01782,store_029,Taylor Shah,stager,evening,2023-01-03,1.255
emp_01783,store_030,Sam Anderson,picker,evening,2021-02-24,0.601
emp_01784,store_050,Carlos Patel,picker,midday,2025-05-31,1.085
emp_01785,store_016,Jalen Baker,stager,midday,2021-09-15,0.844
emp_01786,store_026,Sam Walker,stager,evening,2023-08-01,1.159
emp_01787,store_004,Ben Harris,picker,evening,2021-07-19,0.941
emp_01788,store_019,Layla Wilson,stager,morning,2021-09-06,1.42
emp_01789,store_048,Ethan Martinez,stager,morning,2024-02-26,0.746
emp_01790,store_048,Carlos Diaz,dispenser,evening,2024-08-03,0.983
emp_01791,store_010,Aarav Walker,picker,midday,2024-07-01,0.82
emp_01792,store_045,Andre Anderson,picker,morning,2024-05-21,1.42
emp_01793,store_008,Aisha Williams,picker,evening,2023-06-28,1.001
emp_01794,store_026,Bianca Gupta,picker,midday,2023-09-18,1.075
emp_01795,store_012,Ravi Wilson,dispenser,evening,2024-06-17,1.11
emp_01796,store_008,Aisha Chen,picker,morning,2025-08-04,0.831
emp_01797,store_048,Elena Lopez,stager,midday,2022-08-17,1.126
emp_01798,store_019,Sofia Johnson,stager,evening,2022-07-18,1.231
emp_01799,store_026,Priya Carter,picker,morning,2022-08-04,1.055
emp_01800,store_030,Mia Anderson,picker,evening,2022-09-13,0.83
emp_01801,store_003,Alex Johnson,stager,morning,2023-08-17,1.174
emp_01802,store_047,Aarav Chen,picker,midday,2023-10-23,0.862
emp_01803,store_033,Taylor Brooks,picker,morning,2024-09-05,1.16
emp_01804,store_010,Layla Lee,picker,evening,2025-05-31,0.888
emp_01805,store_009,Noah Brooks,picker,evening,2023-09-18,1.011
emp_01806,store_025,Deja Nguyen,dispenser,evening,2023-11-05,0.864
emp_01807,store_050,Liam Nguyen,stager,evening,2025-08-27,0.986
emp_01808,store_026,Aisha Wilson,picker,evening,2021-11-22,1.247
emp_01809,store_015,Sarah Harris,picker,morning,2025-04-30,1.293
emp_01810,store_047,Ben Young,dispenser,morning,2025-01-31,1.231
emp_01811,store_025,Hannah Brown,stager,morning,2025-03-16,0.949
emp_01812,store_005,Maya Patel,picker,evening,2021-03-02,1.028
emp_01813,store_012,Elena Davis,picker,midday,2023-10-03,0.951
emp_01814,store_029,Fatima Davis,stager,evening,2021-11-28,0.852
emp_01815,store_028,Aisha Robinson,dispenser,evening,2021-07-17,1.038
emp_01816,store_014,Carlos Young,picker,morning,2023-01-07,0.902
emp_01817,store_050,Deja Shah,picker,evening,2025-01-31,0.941
emp_01818,store_042,Elena Williams,picker,morning,2024-03-14,0.982
emp_01819,store_031,Carlos Walker,picker,morning,2023-06-18,0.787
emp_01820,store_028,Andre Nguyen,stager,morning,2021-09-18,1.269
emp_01821,store_034,Layla Anderson,picker,morning,2025-08-10,1.085
emp_01822,store_019,Hannah Jones,dispenser,evening,2023-01-03,1.078
emp_01823,store_005,Grace Wilson,dispenser,evening,2024-06-05,1.072
emp_01824,store_033,Amara Miller,picker,evening,2021-08-16,1.11
emp_01825,store_038,Aisha Baker,picker,midday,2023-05-14,1.109
emp_01826,store_017,Amara Carter,picker,morning,2024-01-26,0.938
emp_01827,store_047,Amara Diaz,picker,midday,2021-05-30,1.016
emp_01828,store_037,Alex Johnson,dispenser,morning,2023-05-03,0.647
emp_01829,store_039,Sarah Carter,stager,midday,2025-01-21,1.302
emp_01830,store_003,Sofia Martinez,picker,morning,2024-08-24,0.856
emp_01831,store_023,Fatima Anderson,picker,morning,2021-02-23,0.897
emp_01832,store_050,Elena Miller,dispenser,evening,2023-02-16,1.294
emp_01833,store_044,Mia Thomas,stager,midday,2024-11-25,1.182
emp_01834,store_009,Priya Miller,picker,morning,2021-08-25,1.021
emp_01835,store_029,Liam Davis,picker,midday,2023-06-14,0.741
emp_01836,store_004,Anika Nguyen,picker,morning,2022-04-11,0.77
emp_01837,store_027,Alex Walker,stager,morning,2025-01-14,1.217
emp_01838,store_016,Andre Baker,dispenser,morning,2023-06-18,0.817
emp_01839,store_012,Grace Gupta,picker,morning,2024-05-26,0.915
emp_01840,store_026,Bianca Shah,picker,morning,2021-06-06,1.2
emp_01841,store_017,Liam Young,dispenser,morning,2023-06-28,1.068
emp_01842,store_046,Maya Thomas,picker,evening,2022-08-23,1.241
emp_01843,store_042,Taylor Brown,picker,morning,2022-12-11,1.11
emp_01844,store_027,Sofia Garcia,stager,morning,2022-02-21,0.913
emp_01845,store_009,Ethan Brown,dispenser,midday,2025-01-24,0.865
emp_01846,store_010,Grace Singh,picker,midday,2024-08-24,0.982
emp_01847,store_049,Alex Garcia,picker,midday,2024-04-19,1.142
emp_01848,store_025,Anika Baker,picker,midday,2024-06-02,1.124
emp_01849,store_025,Alex Diaz,picker,morning,2023-02-16,1.103
emp_01850,store_012,Amara Shah,stager,midday,2021-03-06,0.88
emp_01851,store_035,Layla Williams,stager,midday,2025-07-18,1.324
emp_01852,store_049,Aisha Harris,stager,evening,2025-08-26,0.865
emp_01853,store_040,Amara Walker,picker,morning,2024-02-08,0.768
emp_01854,store_025,Jalen Wilson,dispenser,evening,2023-08-08,1.114
emp_01855,store_028,Daniel Jones,stager,midday,2025-03-08,0.824
emp_01856,store_016,Aarav Garcia,picker,evening,2022-07-16,0.919
emp_01857,store_006,Noah Baker,dispenser,evening,2022-07-16,1.018
emp_01858,store_024,Hannah Walker,picker,evening,2025-07-18,0.867
emp_01859,store_050,Kai Williams,stager,midday,2022-01-02,1.147
emp_01860,store_029,Ravi Anderson,picker,midday,2021-03-17,1.146
emp_01861,store_023,Amara Nguyen,picker,morning,2022-07-21,1.063
emp_01862,store_040,Andre Lee,stager,morning,2022-06-13,0.907
emp_01863,store_050,Fatima Robinson,dispenser,morning,2021-10-28,0.989
emp_01864,store_040,Fatima Brown,stager,evening,2021-03-20,1.187
emp_01865,store_012,Alex Miller,stager,evening,2022-04-12,1.135
emp_01866,store_004,Hannah Garcia,dispenser,morning,2024-10-21,0.838
emp_01867,store_023,Ben Brooks,picker,evening,2023-06-28,1.112
emp_01868,store_008,Grace Davis,picker,midday,2024-03-14,1.032
emp_01869,store_024,Priya Young,dispenser,midday,2021-10-21,0.974
emp_01870,store_002,Maya Harris,picker,midday,2024-08-28,0.944
emp_01871,store_024,Daniel Johnson,picker,morning,2022-08-19,1.22
emp_01872,store_010,Aisha Brown,dispenser,evening,2022-03-10,0.963
emp_01873,store_021,Liam Davis,picker,midday,2024-04-08,1.037
emp_01874,store_003,Chloe Jones,stager,evening,2021-06-10,0.813
emp_01875,store_005,Olivia Miller,dispenser,evening,2021-09-06,1.206
emp_01876,store_034,Sarah Shah,dispenser,evening,2023-12-02,0.99
emp_01877,store_029,Grace Harris,picker,morning,2025-06-25,1.071
emp_01878,store_050,Fatima Lee,dispenser,midday,2025-03-13,1.197
emp_01879,store_008,Olivia Johnson,stager,morning,2022-12-22,0.621
emp_01880,store_036,Maya Robinson,picker,midday,2024-05-24,1.136
emp_01881,store_015,Carlos Miller,picker,morning,2025-05-10,0.819
emp_01882,store_027,Carlos Patel,stager,midday,2025-06-18,1.101
emp_01883,store_019,Taylor Carter,picker,evening,2023-10-10,1.121
emp_01884,store_041,Elena Young,dispenser,morning,2023-07-19,1.111
emp_01885,store_001,Sarah Smith,picker,morning,2021-09-16,0.762
emp_01886,store_003,Aisha Singh,dispenser,morning,2021-05-30,1.133
emp_01887,store_009,Priya Johnson,picker,morning,2023-04-04,0.844
emp_01888,store_045,Jalen Brown,stager,midday,2025-08-17,0.971
emp_01889,store_022,Alex Brooks,stager,evening,2022-12-28,0.619
emp_01890,store_029,Ravi Smith,dispenser,midday,2022-08-16,0.657
emp_01891,store_049,Taylor Brooks,picker,morning,2021-01-16,1.068
emp_01892,store_038,Sam Jones,stager,midday,2023-06-18,1.076
emp_01893,store_012,Ben Diaz,picker,midday,2023-10-08,0.672
emp_01894,store_022,Zoe Young,picker,evening,2024-04-02,0.798
emp_01895,store_033,Kai Thomas,dispenser,morning,2021-10-21,0.873
emp_01896,store_003,Ethan Kim,dispenser,evening,2022-07-24,1.063
emp_01897,store_037,Daniel Brown,dispenser,midday,2022-07-15,0.942
emp_01898,store_032,Daniel Gupta,picker,midday,2024-05-26,1.136
emp_01899,store_049,Ben Davis,picker,evening,2023-11-08,1.015
emp_01900,store_049,Alex Young,picker,evening,2024-01-07,1.128
emp_01901,store_013,Ethan Gupta,picker,evening,2023-05-24,1.018
emp_01902,store_047,Carlos Williams,picker,midday,2022-08-28,0.968
emp_01903,store_008,Priya Lopez,stager,midday,2021-06-27,1.071
emp_01904,store_009,Bianca Johnson,dispenser,morning,2025-03-05,0.961
emp_01905,store_015,Isaiah Lee,stager,evening,2025-02-15,0.911
emp_01906,store_033,Andre Singh,stager,evening,2022-10-07,1.168
emp_01907,store_003,Kai Davis,picker,evening,2024-09-15,1.259
emp_01908,store_041,Aarav Diaz,picker,morning,2024-04-15,0.883
emp_01909,store_025,Sarah Carter,dispenser,midday,2025-07-25,1.02
emp_01910,store_012,Jalen Carter,stager,morning,2024-07-24,1.104
emp_01911,store_006,Aarav Kim,dispenser,morning,2023-10-02,1.166
emp_01912,store_036,Deja Baker,stager,midday,2024-11-09,0.792
emp_01913,store_017,Liam Lopez,stager,evening,2024-09-07,0.92
emp_01914,store_012,Fatima Young,dispenser,midday,2024-09-30,0.914
emp_01915,store_032,Sarah Gupta,picker,morning,2022-03-25,0.852
emp_01916,store_008,Jalen Kim,dispenser,midday,2022-10-29,0.843
emp_01917,store_016,Kai Shah,stager,morning,2022-12-13,1.134
emp_01918,store_045,Carlos Thomas,picker,midday,2025-07-07,1.119
emp_01919,store_032,Isaiah Martinez,stager,morning,2025-05-23,0.985
emp_01920,store_027,Kai Garcia,picker,evening,2022-10-13,0.964
emp_01921,store_027,Amara Garcia,picker,midday,2025-01-31,0.849
emp_01922,store_015,Alex Gupta,picker,midday,2023-04-20,1.058
emp_01923,store_015,Bianca Patel,stager,evening,2022-11-07,1.054
emp_01924,store_009,Aisha Smith,stager,morning,2025-07-02,1.094
emp_01925,store_025,Andre Robinson,picker,morning,2023-11-29,0.901
emp_01926,store_014,Elena Chen,picker,evening,2023-03-22,0.661
emp_01927,store_046,Layla Kim,picker,morning,2024-02-07,1.111
emp_01928,store_047,Aarav Baker,picker,morning,2025-03-27,0.666
emp_01929,store_034,Daniel Gupta,picker,midday,2021-02-19,0.852
emp_01930,store_015,Grace Baker,stager,midday,2025-03-16,1.11
emp_01931,store_008,Isaiah Wilson,dispenser,morning,2021-06-06,0.883
emp_01932,store_005,Olivia Anderson,picker,morning,2025-03-01,1.112
emp_01933,store_035,Noah Davis,stager,evening,2022-10-02,1.151
emp_01934,store_021,Aisha Gupta,picker,midday,2023-07-29,1.213
emp_01935,store_013,Mia Gupta,picker,midday,2021-07-10,1.206
emp_01936,store_015,Isaiah Lopez,dispenser,midday,2024-12-10,0.96
emp_01937,store_035,Noah Johnson,picker,evening,2025-01-03,0.627
emp_01938,store_007,Aisha Jones,picker,morning,2023-07-05,1.34
emp_01939,store_024,Chloe Walker,picker,evening,2021-06-21,1.107
emp_01940,store_007,Ethan Wilson,stager,midday,2024-04-30,1.087
